ID,Name,Glottocode,Glottolog_Name,Family,classification_wals,classification_ethnologue,classification_glottolog
WARITAI,WARITAI,wari1264,Waritai,Lakes Plain,LP.EAST_TARIKU,"LakesPlain,Tariku,East","LakesPlain,Tariku,EastTariku,Doutai-Kai-Waritai"
WARJI,WARJI,warj1253,Warji-Gala,Afro-Asiatic,AA.WEST_CHADIC,"Afro-Asiatic,Chadic,West,B,B.2","Afro-Asiatic,Chadic,WestChadic,WestChadicB,WestChadicB.2,NuclearWestChadicB.2,CentralWestChadicB.2,Warji-Gala-Kariya"
WARKAJ,WARKAJ,wark1247,Warkay-Bipim,Anim,TNG.MARIND-YAQAY,"Trans-NewGuinea,Marind,Yaqay","Anim,Marind-Boazi-Yaqai,Yaqayic"
WARLI,WARLI,varl1238,Dungar Varli,Indo-European,IE.INDIC,"Indo-European,Indo-Iranian,Indo-Aryan,OuterLanguages,Southern,Konkani","Indo-European,ClassicalIndo-European,Indo-Iranian,Indo-Aryan,Middle-ModernIndo-Aryan,ContinentalIndo-Aryan,Indo-AryanSouthernzone,Marathic,Marathi-Konkani,Old-ModernMarathi,ModernMarathi"
WARLMANPA,WARLMANPA,warl1255,Warlmanpa,Pama-Nyungan,PN.WESTERN_PAMA-NYUNGAN,"Australian,Pama-Nyungan,South-West,Ngarga","Pama-Nyungan,DesertNyungic,Ngumpin-Yapa,Yapa"
WARLPIRI,WARLPIRI,warl1254,Warlpiri,Pama-Nyungan,PN.WESTERN_PAMA-NYUNGAN,"Australian,Pama-Nyungan,South-West,Ngarga","Pama-Nyungan,DesertNyungic,Ngumpin-Yapa,Yapa"
WARLPIRI_2,WARLPIRI_2,warl1254,Warlpiri,Pama-Nyungan,PN.WESTERN_PAMA-NYUNGAN,"Australian,Pama-Nyungan,South-West,Ngarga","Pama-Nyungan,DesertNyungic,Ngumpin-Yapa,Yapa"
WARLUWARA,WARLUWARA,warl1256,Warluwara,Pama-Nyungan,PN.WESTERN_PAMA-NYUNGAN,"Australian,Pama-Nyungan,Wagaya-Warluwaric,Warluwara-Thawa","Pama-Nyungan,Ngarna,SouthernNgarna,Thawa"
WARLUWARA_2,WARLUWARA_2,warl1256,Warluwara,Pama-Nyungan,PN.WESTERN_PAMA-NYUNGAN,"Australian,Pama-Nyungan,Wagaya-Warluwaric,Warluwara-Thawa","Pama-Nyungan,Ngarna,SouthernNgarna,Thawa"
WARNANG,WARNANG,warn1244,Warnang,Heibanic,Krd.HEIBAN,"Niger-Congo,Kordofanian,Heiban,Eastern","Heibanic,EasternHeibanic"
WARNMAN,WARNMAN,wanm1242,Wanman,Pama-Nyungan,PN.WESTERN_PAMA-NYUNGAN,"Australian,Pama-Nyungan,South-West,Wati","Pama-Nyungan,DesertNyungic,Wati,Martuwangkic,Warnman-Wangka"
WAROPEN,WAROPEN,waro1242,Waropen,Austronesian,An.SOUTH_HALMAHERA-WEST_NEW_GUINEA,"Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,SouthHalmahera-WestNewGuinea,WestNewGuinea,CenderawasihBay,Waropen","Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,SouthHalmahera-WestNewGuinea"
WARRNAMBOOL,WARRNAMBOOL,warr1257,Warrnambool,Pama-Nyungan,PN.SOUTHEASTERN_PAMA-NYUNGAN,"Australian,Pama-Nyungan,Bungandidj","Pama-Nyungan,SoutheasternPama-Nyungan,VictorianPama-Nyungan,Kulin-Bunganditj,Warrnambool-Bunganditj"
WARRWA,WARRWA,warr1258,Warrwa,Nyulnyulan,Nyu.NYULNYULAN,"Australian,Nyulnyulan","Nyulnyulan,EasternNyulnyulan,Nyikinic"
WARTA_THUNTAI,WARTA_THUNTAI,gunt1241,Warta Thuntai,Yam,Ya.TONDA,"South-CentralPapuan,Morehead-UpperMaro,Tonda","Yam,Morehead-Maro,Tonda"
WARU,WARU,waru1266,Waru,Austronesian,An.CELEBIC,"Austronesian,Malayo-Polynesian,Celebic,Eastern,Southeastern,Bungku-Tolaki,Western,WestCoast","Austronesian,Malayo-Polynesian,Celebic,GreaterEasternCelebic,EasternCelebic,SoutheasternCelebic,Bungku-Tolaki,WesternBungku-Tolaki,WestCoastBungku-Tolaki"
WARUMUNGU,WARUMUNGU,waru1265,Warumungu,Pama-Nyungan,PN.WESTERN_PAMA-NYUNGAN,"Australian,Pama-Nyungan,Warumungic","Pama-Nyungan,DesertNyungic"
WARUMUNGU_2,WARUMUNGU_2,waru1265,Warumungu,Pama-Nyungan,PN.WESTERN_PAMA-NYUNGAN,"Australian,Pama-Nyungan,Warumungic","Pama-Nyungan,DesertNyungic"
WARUNA,WARUNA,waru1267,Waruna,Suki-Gogodala,TNG.GOGODALA,"Trans-NewGuinea,Gogodala-Suki,Gogodala","Suki-Gogodala,Gogodalic,Ari-Waruna"
WARUNGU,WARUNGU,waru1264,Warrongo,Pama-Nyungan,PN.NORTHERN_PAMA-NYUNGAN,"Australian,Pama-Nyungan,Maric","Pama-Nyungan,GreaterMaric,Guwa-Maric,Maric,NorthernMaric,Warungu-GuguBadhun"
WARU_LALOMERUI,WARU_LALOMERUI,waru1266,Waru,Austronesian,An.CELEBIC,"Austronesian,Malayo-Polynesian,Celebic,Eastern,Southeastern,Bungku-Tolaki,Western,WestCoast","Austronesian,Malayo-Polynesian,Celebic,GreaterEasternCelebic,EasternCelebic,SoutheasternCelebic,Bungku-Tolaki,WesternBungku-Tolaki,WestCoastBungku-Tolaki"
WARU_SERAM,WARU_SERAM,gese1240,Geser-Gorom,Austronesian,An.CENTRAL_MALAYO-POLYNESIAN,"Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,CentralMaluku,East,Banda-Geser,Geser-Gorom","Austronesian,Malayo-Polynesian,GreaterSeramLaut,Banda-Geser,SeranLaut,Geser-Gorom-Bati"
WARW,WARW,dari1249,Dari,Indo-European,IE.IRANIAN,"Indo-European,Indo-Iranian,Iranian,Western,Southwestern,Persian","Indo-European,ClassicalIndo-European,Indo-Iranian,Iranian,SouthwesternIranian,Middle-ModernPersian,ModernSouthwesternIranian,Farsic-CaucasianTat,Farsic,EasternFarsic"
WAR_JAINTIA,WAR_JAINTIA,warj1242,War-Jaintia,Austroasiatic,AuA.KHASIAN,"Austro-Asiatic,Mon-Khmer,NorthernMon-Khmer,Khasian","Austroasiatic,Khasi-Palaung,Khasian"
WASEMBO,WASEMBO,wase1252,Wasembo,Nuclear Trans New Guinea,TNG.RAI_COAST,"Trans-NewGuinea,Madang,RaiCoast","NuclearTransNewGuinea,Madang,RaiCoast,GreaterYaganon"
WASHO,WASHO,wash1253,Washo,Washo,Wsh.WASHO,Languageisolate_was,Washo
WASHO_2,WASHO_2,wash1253,Washo,Washo,Wsh.WASHO,Languageisolate_was,Washo
WASKIA,WASKIA,wask1241,Waskia,Nuclear Trans New Guinea,TNG.KOWAN,"Trans-NewGuinea,Madang,Croisilles,Kowan","NuclearTransNewGuinea,Madang,Croisilles,GreaterNorthernAdelbert,Kowan"
WASKIA_2,WASKIA_2,wask1241,Waskia,Nuclear Trans New Guinea,TNG.KOWAN,"Trans-NewGuinea,Madang,Croisilles,Kowan","NuclearTransNewGuinea,Madang,Croisilles,GreaterNorthernAdelbert,Kowan"
WASUAMBA,WASUAMBA,panc1247,Pancana,Austronesian,An.CELEBIC,"Austronesian,Malayo-Polynesian,Celebic,Eastern,Southeastern,Muna-Buton,NuclearMuna-Buton,Munan,Munic,Western","Austronesian,Malayo-Polynesian,Celebic,GreaterEasternCelebic,EasternCelebic,SoutheasternCelebic,Muna-Buton,NuclearMuna-Buton,Munan,Munic,WesternMunic"
WASUR,WASUR,moro1289,Marori,Marori,Mra.MORAORI,"Trans-NewGuinea,Moraori",Marori
WATAKAKAUI,WATAKAKAUI,wata1251,Watakataui,Sepik,Sep.SEPIK_HILL,"Sepik,SepikHill,Bahinemo","Sepik,SepikHill,Central-EasternSepikHill,CentralSepikHill,NuclearCentralSepikHill,Kaprimanic,Kapriman-Waxei"
WATAM,WATAM,wata1253,Watam,Ramu,RLS.LOWER_RAMU,"Ramu-LowerSepik,Ramu,Ottilien,Watam","Ramu,LowerRamu,Ottilien,Watam-Kaian"
WATAM_2,WATAM_2,wata1253,Watam,Ramu,RLS.LOWER_RAMU,"Ramu-LowerSepik,Ramu,Ottilien,Watam","Ramu,LowerRamu,Ottilien,Watam-Kaian"
WATHAWURRUNG,WATHAWURRUNG,wath1238,Wathawurrung,Pama-Nyungan,PN.SOUTHEASTERN_PAMA-NYUNGAN,"Australian,Pama-Nyungan,Kulin","Pama-Nyungan,SoutheasternPama-Nyungan,VictorianPama-Nyungan,Kulin-Bunganditj,Kulin,NuclearKulin"
WATUBELA,WATUBELA,watu1247,Watubela,Austronesian,An.CENTRAL_MALAYO-POLYNESIAN,"Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,CentralMaluku,East,Banda-Geser,Geser-Gorom","Austronesian,Malayo-Polynesian,GreaterSeramLaut,Banda-Geser,SeranLaut"
WAU,WAU,kama1367,Kamasau,Nuclear Torricelli,Tor.MARIENBERG,"Torricelli,Marienberg","NuclearTorricelli,Marienberg,Elepi-Kamasau-Marienberg"
WAURA,WAURA,waur1244,Waurá,Arawakan,Arw.CENTRAL_ARAWAKAN,"Maipurean,Southern,Central,Waura,Waura-Meinaku","Arawakan,Central-EasternMaipuran,CentralMaipuran,XinguanArawak,Waura-Mehinaku-Kustenau,Waura-Mehinaku"
WAUYAI,WAUYAI,wauy1237,Wauyai,Austronesian,An.SOUTH_HALMAHERA-WEST_NEW_GUINEA,"Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,SouthHalmahera-WestNewGuinea,WestNewGuinea,CenderawasihBay,RajaAmpat","Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,SouthHalmahera-WestNewGuinea,RajaAmpat-SouthHalmahera,Maya-Salawati-Matbat,Maya-Salawati,RajaAmpatMaya,WaigeoMaya"
WAWA,WAWA,wawa1246,Wawa,Atlantic-Congo,NC.MAMBILOID,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Northern,Mambiloid,Suga-Vute,Vute","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,NorthernBantoid,Mambiloid,Nizaa-Mambila-Vute,Konja-Mambila-Vute,Mambila-Vute,Vutic,Vute-Wawa"
WAWONII,WAWONII,wawo1239,Wawonii,Austronesian,An.CELEBIC,"Austronesian,Malayo-Polynesian,Celebic,Eastern,Southeastern,Bungku-Tolaki,Eastern,EastCoast","Austronesian,Malayo-Polynesian,Celebic,GreaterEasternCelebic,EasternCelebic,SoutheasternCelebic,Bungku-Tolaki,EasternBungku-Tolaki,EastCoastBungku-Tolaki"
WAWONII_MENUI,WAWONII_MENUI,wawo1239,Wawonii,Austronesian,An.CELEBIC,"Austronesian,Malayo-Polynesian,Celebic,Eastern,Southeastern,Bungku-Tolaki,Eastern,EastCoast","Austronesian,Malayo-Polynesian,Celebic,GreaterEasternCelebic,EasternCelebic,SoutheasternCelebic,Bungku-Tolaki,EasternBungku-Tolaki,EastCoastBungku-Tolaki"
WAXIANGHUA_GUZHANG,WAXIANGHUA_GUZHANG,waxi1236,Waxianghua,Sino-Tibetan,ST.CHINESE,"Sino-Tibetan,Chinese,Unclassified_wxa","Sino-Tibetan,Sinitic"
WAYAMPI,WAYAMPI,waya1270,Wayampi,Tupian,Tup.MAWETI-GUARANI,"Tupian,Tupi-Guarani,Wayampi,Wayampi","Tupian,EasternTupian,Maweti-Guarani,Aweti-Guarani,Tupi-Guarani,Tupi-GuaraniSubgroupVIII,Wayampi-Zoe-Emerillon"
WAYANA,WAYANA,waya1269,Wayana,Cariban,Car.CARIBAN,"Cariban,Central,Wayana","Cariban,Guianan,Wayanaic"
WAYAN_FIJIAN,WAYAN_FIJIAN,west2519,Western Viti Levu-Yasawas Fijian,Austronesian,An.OCEANIC,"Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,Oceanic,Central-EasternOceanic,RemoteOceanic,CentralPacific,WestFijian-Rotuman,WestFijian","Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,CentralPacificlinkage,WesternFijian"
WAYUU,WAYUU,wayu1243,Wayuu,Arawakan,Arw.CARIBBEAN_ARAWAKAN,"Maipurean,Northern,Maritime,Ta-Maipurean","Arawakan,CaribbeanArawakan,Guajiro-Paraujano"
WAY_KANAN_LAMPUNG_API,WAY_KANAN_LAMPUNG_API,lamp1243,Lampung Api,Austronesian,An.LAMPUNGIC,"Austronesian,Malayo-Polynesian,Lampung","Austronesian,Malayo-Polynesian,Lampungic,Pesisir"
WAY_LIMA_LAMPUNG_API,WAY_LIMA_LAMPUNG_API,lamp1243,Lampung Api,Austronesian,An.LAMPUNGIC,"Austronesian,Malayo-Polynesian,Lampung","Austronesian,Malayo-Polynesian,Lampungic,Pesisir"
WA_2,WA_2,nucl1290,Zhenkang Wa,Austroasiatic,AuA.PALAUNGIC,"Austro-Asiatic,Mon-Khmer,NorthernMon-Khmer,Palaungic,EasternPalaungic,Waic,Wa","Austroasiatic,Khasi-Palaung,Palaungic,EastPalaungic,Waic,Wa-Lawa,NuclearWaic"
WA_3,WA_3,nucl1290,Zhenkang Wa,Austroasiatic,AuA.PALAUNGIC,"Austro-Asiatic,Mon-Khmer,NorthernMon-Khmer,Palaungic,EasternPalaungic,Waic,Wa","Austroasiatic,Khasi-Palaung,Palaungic,EastPalaungic,Waic,Wa-Lawa,NuclearWaic"
WEDAU,WEDAU,weda1241,Wedau,Austronesian,An.OCEANIC,"Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,Oceanic,WesternOceanic,PapuanTip,Nuclear,NorthPapuanMainland-DEntrecasteaux,Are-Taupota,Taupota","Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,WesternOceaniclinkage,PapuanTiplinkage,NuclearPapuanTiplinkage,NorthPapuanMainland-D'Entrecasteauxlinkage,Are-Taupotalinkage,Taupotalinkage,NuclearTaupotalinkage,Wedauic"
WEH,WEH,wehh1238,Weh,Atlantic-Congo,NC.WIDE_GRASSFIELDS,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,WideGrassfields,NarrowGrassfields,Ring,West","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,WideGrassfields,NarrowGrassfields,Ring,Center-WestRing,WestRing,Aghemic,Aghem-Weh"
WEJEWA,WEJEWA,weje1237,Wewewa,Austronesian,An.CENTRAL_MALAYO-POLYNESIAN,"Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,Sumba-Hawu,Sumba","Austronesian,Malayo-Polynesian,Bima-Lembata,Flores-Sumba-Hawu,Sumba-Hawu,Sumba,Wewewa-Laboya"
WELAMO,WELAMO,wola1242,Wolaytta,Ta-Ne-Omotic,AA.TA-NE-OMOTIC,"Afro-Asiatic,Omotic,North,Gonga-Gimojan,Gimojan,Ometo-Gimira,Ometo,Central","Ta-Ne-Omotic,Ometo,North-WestOmeto,CentralOmeto"
WELAUN,WELAUN,wela1235,Welaun,Austronesian,An.CENTRAL_MALAYO-POLYNESIAN,"Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,Timor-Babar,NuclearTimor","Austronesian,Malayo-Polynesian,CentralTimor"
WELSH,WELSH,wels1247,Welsh,Indo-European,IE.CELTIC,"Indo-European,Celtic,Insular,Brythonic","Indo-European,ClassicalIndo-European,Celtic,NuclearCeltic,CoreCeltic,InsularCeltic,Brythonic,Old-ModernWelsh"
WELSH_2,WELSH_2,wels1247,Welsh,Indo-European,IE.CELTIC,"Indo-European,Celtic,Insular,Brythonic","Indo-European,ClassicalIndo-European,Celtic,NuclearCeltic,CoreCeltic,InsularCeltic,Brythonic,Old-ModernWelsh"
WELSH_ROMANI,WELSH_ROMANI,wels1246,Welsh Romani,Indo-European,IE.INDIC,"Indo-European,Indo-Iranian,Indo-Aryan,IntermediateDivisions,Western,Romani,Northern","Indo-European,ClassicalIndo-European,Indo-Iranian,Indo-Aryan,Middle-ModernIndo-Aryan,ContinentalIndo-Aryan,MidlandsIndo-Aryan,Shaurasenic,Indo-AryanCentralzone,Romani,Anglo-NorthwesternRomani,BritishRomani"
WEMBAWEMBA,WEMBAWEMBA,wemb1241,Wemba Wemba,Pama-Nyungan,PN.SOUTHEASTERN_PAMA-NYUNGAN,"Australian,Pama-Nyungan,Kulin","Pama-Nyungan,SoutheasternPama-Nyungan,VictorianPama-Nyungan,Kulin-Bunganditj,Kulin,NuclearKulin,WesternVictoria,Wembawembic"
WEMBA_WEMBA,WEMBA_WEMBA,wemb1241,Wemba Wemba,Pama-Nyungan,PN.SOUTHEASTERN_PAMA-NYUNGAN,"Australian,Pama-Nyungan,Kulin","Pama-Nyungan,SoutheasternPama-Nyungan,VictorianPama-Nyungan,Kulin-Bunganditj,Kulin,NuclearKulin,WesternVictoria,Wembawembic"
WENDAT_HURON,WENDAT_HURON,wyan1247,Huron-Wyandot,Iroquoian,Iro.NORTHERN_IROQUOIAN,"Iroquoian,NorthernIroquoian,FiveNations-Huronian-Susquehannock,Huronian,Huron-Petun","Iroquoian,NorthernIroquoian,LakeIroquoian"
WERE,WERE,were1244,Were,Anim,TNG.NUCLEAR_TIRIO,"Trans-NewGuinea,Tirio","Anim,Tirio,NuclearTirio"
WERI,WERI,weri1253,Weri,Kunimaipan,TNG.CORE_GOILALAN,"Trans-NewGuinea,SoutheastPapuan,Goilalan,Kunimaipa","Kunimaipan,Weric"
WERIZE,WERIZE,gaww1239,Ale-Gawwada,Afro-Asiatic,AA.LOWLAND_EAST_CUSHITIC,"Afro-Asiatic,Cushitic,East,Dullay","Afro-Asiatic,Cushitic,EastCushitic,LowlandEastCushitic,SouthernLowlandEastCushitic,TransversalLowlandEastCushitic,Dullay"
WERSING,WERSING,wers1238,Wersing,Timor-Alor-Pantar,GWB.ALOR-PANTAR,"Trans-NewGuinea,West,Timor-Alor-Pantar","Timor-Alor-Pantar,Alor-Pantar,EastAlor,Sawila-Wersing"
WERSING_2,WERSING_2,wers1238,Wersing,Timor-Alor-Pantar,GWB.ALOR-PANTAR,"Trans-NewGuinea,West,Timor-Alor-Pantar","Timor-Alor-Pantar,Alor-Pantar,EastAlor,Sawila-Wersing"
WERSING_3,WERSING_3,wers1238,Wersing,Timor-Alor-Pantar,GWB.ALOR-PANTAR,"Trans-NewGuinea,West,Timor-Alor-Pantar","Timor-Alor-Pantar,Alor-Pantar,EastAlor,Sawila-Wersing"
WESTERN_ARMENIAN,WESTERN_ARMENIAN,homs1234,Western Armenian,Indo-European,IE.ARMENIAN,"Indo-European,Armenian","Indo-European,ClassicalIndo-European,Armenic,Eastern-WesternArmenian"
WESTERN_ARRERNTE,WESTERN_ARRERNTE,west2441,Western Arrarnta,Pama-Nyungan,PN.CENTRAL_PAMA-NYUNGAN,"Australian,Pama-Nyungan,Arandic","Pama-Nyungan,Arandic-Thura-Yura,Arandic,SouthArandic,UpperArrernte"
WESTERN_BALTI,WESTERN_BALTI,balt1258,Balti,Sino-Tibetan,ST.BODIC,"Sino-Tibetan,Tibeto-Burman,WesternTibeto-Burman,Bodish,CentralBodish,Western","Sino-Tibetan,Bodic,Bodish,EarlyOldTibetan,WesternArchaicTibetan,Shamskatic"
WESTERN_CAKCHIQUEL_PATZUN,WESTERN_CAKCHIQUEL_PATZUN,kaqc1270,Kaqchikel,Mayan,May.MAYAN,"Mayan,Yucatecan-CoreMayan,K'ichean-Mamean,K'ichean,Poqom-K'ichean,CoreK'ichean,Kaqchikel-Tz'utujil","Mayan,CoreMayan,Quichean-Mamean,GreaterQuichean,CoreQuichean,Cakchiquel-Tzutujil,Kaqchikelic"
WESTERN_FARSI,WESTERN_FARSI,west2369,Western Farsi,Indo-European,IE.IRANIAN,"Indo-European,Indo-Iranian,Iranian,Western,Southwestern,Persian","Indo-European,ClassicalIndo-European,Indo-Iranian,Iranian,SouthwesternIranian,Middle-ModernPersian,ModernSouthwesternIranian,Farsic-CaucasianTat,Farsic"
WESTERN_GONDI,WESTERN_GONDI,nort2702,Northern Gondi,Dravidian,Dra.DRAVIDIAN,"Dravidian,South-Central,Gondi-Kui,Gondi","Dravidian,SouthDravidian,SouthDravidianII,Gondi,NorthwestGondi"
WESTERN_KARABORO,WESTERN_KARABORO,west2466,Western Karaboro,Atlantic-Congo,NC.SENUFO,"Niger-Congo,Atlantic-Congo,Volta-Congo,North,Gur,Senufo,Karaboro","Atlantic-Congo,Volta-Congo,NorthVolta-Congo,Senufo,Karaboro"
WESTERN_KEKCHI_SAN_JUAN_CHAMELCO,WESTERN_KEKCHI_SAN_JUAN_CHAMELCO,kekc1242,Q'eqchi',Mayan,May.MAYAN,"Mayan,Yucatecan-CoreMayan,K'ichean-Mamean,K'ichean","Mayan,CoreMayan,Quichean-Mamean,GreaterQuichean"
WESTERN_KELE_BUBI,WESTERN_KELE_BUBI,kele1257,Kélé,Atlantic-Congo,NC.BANTU,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,NarrowBantu,Northwest,B,Kele(B.22)","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,NarrowBantu,BantuA-B10-B20-B30,Ngomic,NuclearNgomic,Akeleic"
WESTERN_MAGAR,WESTERN_MAGAR,west2418,Western Magar,Sino-Tibetan,ST.HIMALAYISH,"Sino-Tibetan,Tibeto-Burman,WesternTibeto-Burman,Himalayan,CentralHimalayan,Kham-Magar,Magar","Sino-Tibetan,Himalayish,Mahakiranti,Kham-Magar-Chepang,Magar"
WESTERN_MEOHANG,WESTERN_MEOHANG,west2422,Western Mewahang,Sino-Tibetan,ST.HIMALAYISH,"Sino-Tibetan,Tibeto-Burman,WesternTibeto-Burman,Himalayan,Kiranti,Eastern","Sino-Tibetan,Himalayish,Mahakiranti,Kiranti,EasternKiranti,UpperArun,Mewahang"
WESTERN_MONO,WESTERN_MONO,mono1275,Mono (USA),Uto-Aztecan,UA.NORTHERN_UTO-AZTECAN,"Uto-Aztecan,NorthernUto-Aztecan,Numic,Western","Uto-Aztecan,NorthernUto-Aztecan,Numic,WesternNumic"
WESTERN_MURIA,WESTERN_MURIA,west2408,Western Muria,Dravidian,Dra.DRAVIDIAN,"Dravidian,South-Central,Gondi-Kui,Gondi","Dravidian,SouthDravidian,SouthDravidianII,Gondi,NorthwestGondi,SouthwestGondi,Muria"
WESTERN_NEO_ARAMAIC,WESTERN_NEO_ARAMAIC,west2763,Western Neo-Aramaic,Afro-Asiatic,AA.SEMITIC,"Afro-Asiatic,Semitic,Central,Aramaic,Western","Afro-Asiatic,Semitic,WestSemitic,CentralSemitic,NorthwestSemitic,Aramaic,Imperial-Middle-ModernAramaic,Middle-ModernAramaic,WesternAramaic"
WESTERN_OJIBWA,WESTERN_OJIBWA,west1510,Western Ojibwa,Algic,Alg.ALGONQUIAN,"Algic,Algonquian,Ojibwa-Potawatomi","Algic,Algonquian-Blackfoot,Algonquian,EasternGreatLakesAlgonquian,Ojibwa-Potawatomi,Ojibwa,NuclearOjibwe,Northwestern-SaulteauxOjibwa"
WESTERN_PANJABI_SHAHPUR,WESTERN_PANJABI_SHAHPUR,west2386,Western Panjabi,Indo-European,IE.INDIC,"Indo-European,Indo-Iranian,Indo-Aryan,IntermediateDivisions,Western,Panjabi,WesternPanjabi","Indo-European,ClassicalIndo-European,Indo-Iranian,Indo-Aryan,Middle-ModernIndo-Aryan,ContinentalIndo-Aryan,Indo-AryanNorthwesternzone,Sindhi-Lahnda,GreaterPanjabic"
WESTERN_PANTAR,WESTERN_PANTAR,lamm1241,Western Pantar,Timor-Alor-Pantar,GWB.ALOR-PANTAR,"Trans-NewGuinea,West,Timor-Alor-Pantar,Alor-Pantar,Pantar","Timor-Alor-Pantar,Alor-Pantar,NuclearAlor-Pantar,WestAlor-Straits-Pantar"
WESTERN_PENAN,WESTERN_PENAN,west2563,Western Penan,Austronesian,An.NORTH_BORNEO,"Austronesian,Malayo-Polynesian,NorthBorneo,NorthSarawakan,Kayan-Kenyah,Penan","Austronesian,Malayo-Polynesian,NorthBorneoMalayo-Polynesian,NorthSarawakan,Kenyahic,LowlandKenyah,WesternLowlandKenyah-Penan,Penan,WesternPenan-Sebop"
WESTERN_POCOMAM_SAN_CRISTOBAL_VERAPAZ,WESTERN_POCOMAM_SAN_CRISTOBAL_VERAPAZ,poqo1253,Poqomam,Mayan,May.MAYAN,"Mayan,Yucatecan-CoreMayan,K'ichean-Mamean,K'ichean,Poqom-K'ichean,Poqom,Poqomam","Mayan,CoreMayan,Quichean-Mamean,GreaterQuichean,Poqom"
WESTERN_QUICHE_MOMOSTENANGO,WESTERN_QUICHE_MOMOSTENANGO,kich1262,K'iche',Mayan,May.MAYAN,"Mayan,Yucatecan-CoreMayan,K'ichean-Mamean,K'ichean,Poqom-K'ichean,CoreK'ichean","Mayan,CoreMayan,Quichean-Mamean,GreaterQuichean,CoreQuichean,Quiche-Achi"
WESTERN_QUICHE_SANTA_CATARINA_IXTAHUACAN,WESTERN_QUICHE_SANTA_CATARINA_IXTAHUACAN,kich1262,K'iche',Mayan,May.MAYAN,"Mayan,Yucatecan-CoreMayan,K'ichean-Mamean,K'ichean,Poqom-K'ichean,CoreK'ichean","Mayan,CoreMayan,Quichean-Mamean,GreaterQuichean,CoreQuichean,Quiche-Achi"
WESTERN_QUICHE_TOTONICAPAN,WESTERN_QUICHE_TOTONICAPAN,kich1262,K'iche',Mayan,May.MAYAN,"Mayan,Yucatecan-CoreMayan,K'ichean-Mamean,K'ichean,Poqom-K'ichean,CoreK'ichean","Mayan,CoreMayan,Quichean-Mamean,GreaterQuichean,CoreQuichean,Quiche-Achi"
WESTERN_TAMANG,WESTERN_TAMANG,west2415,Western Tamang,Sino-Tibetan,ST.BODIC,"Sino-Tibetan,Tibeto-Burman,WesternTibeto-Burman,Bodish,WestBodish,Gurung-Tamang,Tamang","Sino-Tibetan,Bodic,Kaike-Ghale-Tamangic,Ghale-Tamangic,Tamangic,NuclearTamang"
WESTERN_TEKE_LAALI,WESTERN_TEKE_LAALI,teke1277,Teke-Laali,Atlantic-Congo,NC.BANTU,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,NarrowBantu,Northwest,B,Teke(B.73)","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,NarrowBantu,Central-WesternBantu,West-CoastalBantu,Nzadic,Lweric,Dingic,Loange-Atlantic,Kwilu-Ngounie,Kasai-Ngounie,MoyenKasai-Ngounie,InteriorKasai-Ngounie,WestKasai-Ngounie,NorthwestKasai-Ngounie,Nzebi-Laali-Yaa,Laali-Yaa"
WESTERN_TEKE_TSAAYI,WESTERN_TEKE_TSAAYI,teke1281,Teke-Tsaayi,Atlantic-Congo,NC.BANTU,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,NarrowBantu,Northwest,B,Teke(B.73)","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,NarrowBantu,Central-WesternBantu,West-CoastalBantu,Nzadic,Lweric,Dingic,Loange-Atlantic,Kwilu-Ngounie,Kasai-Ngounie,MoyenKasai-Ngounie,InteriorKasai-Ngounie,WestKasai-Ngounie"
WESTERN_XIANGXI_HMONG,WESTERN_XIANGXI_HMONG,west2430,Western Xiangxi Miao,Hmong-Mien,HM.HMONGIC,"Hmong-Mien,Hmongic,Xiangxi","Hmong-Mien,Hmongic,NuclearHmongic-HoNe,NuclearHmongic,NorthHmongic"
