entry_id,entrytag_path,ids,depth
950,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616]->Bantoid[5004]->Southern Bantoid[6347]->Narrow Bantu[7890]->East Bantu[9419]->Northeast Savanna Bantu[10697],"[1747, 1822, 2237, 3616, 5004, 6347, 7890, 9419, 10697]",9
950,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Italic[4031]->Latino-Faliscan[5349]->Latinic[6736]->Imperial Latin[8284]->Romance[9690],"[1747, 1904, 2479, 4031, 5349, 6736, 8284, 9690]",8
950,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Italic[4031]->Latino-Faliscan[5349]->Latinic[6736]->Imperial Latin[8284]->Romance[9690]->Italo-Western Romance[10909]->Western Romance[11855]->Shifted Western Romance[12721]->Southwestern Shifted Romance[13415]->West Ibero-Romance[13935]->Castilic[14285],"[1747, 1904, 2479, 4031, 5349, 6736, 8284, 9690, 10909, 11855, 12721, 13415, 13935, 14285]",14
950,Language[1747]->Indo-European[1904],"[1747, 1904]",2
950,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Italic[4031]->Latino-Faliscan[5349]->Latinic[6736]->Imperial Latin[8284]->Romance[9690]->Italo-Western Romance[10909]->Western Romance[11855]->Shifted Western Romance[12721]->Southwestern Shifted Romance[13415]->West Ibero-Romance[13935]->Castilic[14285]->Spanish[14455]->Latin American Spanish[42015],"[1747, 1904, 2479, 4031, 5349, 6736, 8284, 9690, 10909, 11855, 12721, 13415, 13935, 14285, 14455, 42015]",16
950,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->North Sea Germanic[8290]->Anglo-Frisian[9705]->Anglic[10924]->Later Anglic[11872]->Middle-Modern English[12745]->Macro-English[13445],"[1747, 1904, 2479, 4033, 5354, 6740, 8290, 9705, 10924, 11872, 12745, 13445]",12
950,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Italic[4031]->Latino-Faliscan[5349]->Latinic[6736]->Imperial Latin[8284]->Romance[9690]->Italo-Western Romance[10909]->Western Romance[11855]->Shifted Western Romance[12721],"[1747, 1904, 2479, 4031, 5349, 6736, 8284, 9690, 10909, 11855, 12721]",11
950,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616]->Bantoid[5004]->Southern Bantoid[6347]->Narrow Bantu[7890]->East Bantu[9419]->Northeast Savanna Bantu[10697]->Northeast Coastal Bantu[11683],"[1747, 1822, 2237, 3616, 5004, 6347, 7890, 9419, 10697, 11683]",10
950,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->North Sea Germanic[8290],"[1747, 1904, 2479, 4033, 5354, 6740, 8290]",7
950,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740],"[1747, 1904, 2479, 4033, 5354, 6740]",6
950,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354],"[1747, 1904, 2479, 4033, 5354]",5
950,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033],"[1747, 1904, 2479, 4033]",4
950,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616],"[1747, 1822, 2237, 3616]",4
950,Language[1747]->Indo-European[1904]->Classical Indo-European[2479],"[1747, 1904, 2479]",3
950,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->North Sea Germanic[8290]->Anglo-Frisian[9705]->Anglic[10924]->Later Anglic[11872]->Middle-Modern English[12745]->Macro-English[13445]->English[13951]->North American English[40933],"[1747, 1904, 2479, 4033, 5354, 6740, 8290, 9705, 10924, 11872, 12745, 13445, 13951, 40933]",14
950,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616]->Bantoid[5004]->Southern Bantoid[6347]->Narrow Bantu[7890]->East Bantu[9419]->Northeast Savanna Bantu[10697]->Northeast Coastal Bantu[11683]->Coastal NEC Bantu[12549]->Sabaki-Swahili[13214]->Swahili (G.40)[13783]->Mombasa-Lamu-Inland Swahili[14147]->Swahili[14378],"[1747, 1822, 2237, 3616, 5004, 6347, 7890, 9419, 10697, 11683, 12549, 13214, 13783, 14147, 14378]",15
950,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237],"[1747, 1822, 2237]",3
950,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Italic[4031],"[1747, 1904, 2479, 4031]",4
950,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616]->Bantoid[5004],"[1747, 1822, 2237, 3616, 5004]",5
950,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Italic[4031]->Latino-Faliscan[5349],"[1747, 1904, 2479, 4031, 5349]",5
950,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616]->Bantoid[5004]->Southern Bantoid[6347],"[1747, 1822, 2237, 3616, 5004, 6347]",6
950,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Italic[4031]->Latino-Faliscan[5349]->Latinic[6736],"[1747, 1904, 2479, 4031, 5349, 6736]",6
950,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616]->Bantoid[5004]->Southern Bantoid[6347]->Narrow Bantu[7890],"[1747, 1822, 2237, 3616, 5004, 6347, 7890]",7
950,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->North Sea Germanic[8290]->Anglo-Frisian[9705],"[1747, 1904, 2479, 4033, 5354, 6740, 8290, 9705]",8
950,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616]->Bantoid[5004]->Southern Bantoid[6347]->Narrow Bantu[7890]->East Bantu[9419]->Northeast Savanna Bantu[10697]->Northeast Coastal Bantu[11683]->Coastal NEC Bantu[12549],"[1747, 1822, 2237, 3616, 5004, 6347, 7890, 9419, 10697, 11683, 12549]",11
950,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616]->Bantoid[5004]->Southern Bantoid[6347]->Narrow Bantu[7890]->East Bantu[9419]->Northeast Savanna Bantu[10697]->Northeast Coastal Bantu[11683]->Coastal NEC Bantu[12549]->Sabaki-Swahili[13214],"[1747, 1822, 2237, 3616, 5004, 6347, 7890, 9419, 10697, 11683, 12549, 13214]",12
950,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Italic[4031]->Latino-Faliscan[5349]->Latinic[6736]->Imperial Latin[8284]->Romance[9690]->Italo-Western Romance[10909]->Western Romance[11855]->Shifted Western Romance[12721]->Southwestern Shifted Romance[13415]->West Ibero-Romance[13935],"[1747, 1904, 2479, 4031, 5349, 6736, 8284, 9690, 10909, 11855, 12721, 13415, 13935]",13
952,Language[1747]->Afro-Asiatic[1977],"[1747, 1977]",2
952,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Ethiosemitic[5697]->South Ethiopic[7101]->Transversal South Ethiopic[31201]->Amharic-Argobba[33016]->Amharic[34728],"[1747, 1977, 3237, 4434, 5697, 7101, 31201, 33016, 34728]",9
952,Language[1747]->Afro-Asiatic[1977]->Cushitic[3239]->Agaw[4440]->Northern-Eastern-Western Agaw[5705]->Northeastern Agaw[7110]->Xamtanga[8616]->Transitional Eastern Agaw[33030],"[1747, 1977, 3239, 4440, 5705, 7110, 8616, 33030]",8
952,Language[1747]->Afro-Asiatic[1977]->Cushitic[3239]->Agaw[4440]->Northern-Eastern-Western Agaw[5705]->Qimant[7111]->Qwara[31206],"[1747, 1977, 3239, 4440, 5705, 7111, 31206]",7
952,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Ethiosemitic[5697]->Tigre-Tigrinya[29748],"[1747, 1977, 3237, 4434, 5697, 29748]",6
952,Language[1747]->Afro-Asiatic[1977]->Cushitic[3239]->Agaw[4440]->Northern-Eastern-Western Agaw[5705]->Northeastern Agaw[7110],"[1747, 1977, 3239, 4440, 5705, 7110]",6
952,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Central Semitic[5695]->Northwest Semitic[7096],"[1747, 1977, 3237, 4434, 5695, 7096]",6
952,Language[1747]->Afro-Asiatic[1977]->Cushitic[3239]->Agaw[4440]->Northern-Eastern-Western Agaw[5705],"[1747, 1977, 3239, 4440, 5705]",5
952,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Ethiosemitic[5697],"[1747, 1977, 3237, 4434, 5697]",5
952,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Central Semitic[5695],"[1747, 1977, 3237, 4434, 5695]",5
952,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434],"[1747, 1977, 3237, 4434]",4
952,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Central Semitic[5695]->Northwest Semitic[7096]->Canaanite[8597]->Hebrewic[9968],"[1747, 1977, 3237, 4434, 5695, 7096, 8597, 9968]",8
952,Language[1747]->Afro-Asiatic[1977]->Cushitic[3239]->Agaw[4440]->Northern-Eastern-Western Agaw[5705]->Northeastern Agaw[7110]->Xamtanga[8616]->Transitional Eastern Agaw[33030]->Kailina[34743],"[1747, 1977, 3239, 4440, 5705, 7110, 8616, 33030, 34743]",9
952,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Ethiosemitic[5697]->Tigre-Tigrinya[29748]->Tigrinya[31202],"[1747, 1977, 3237, 4434, 5697, 29748, 31202]",7
952,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Ethiosemitic[5697]->South Ethiopic[7101]->Transversal South Ethiopic[31201]->Amharic-Argobba[33016],"[1747, 1977, 3237, 4434, 5697, 7101, 31201, 33016]",8
952,Language[1747]->Afro-Asiatic[1977]->Cushitic[3239]->Agaw[4440]->Northern-Eastern-Western Agaw[5705]->Northeastern Agaw[7110]->Xamtanga[8616],"[1747, 1977, 3239, 4440, 5705, 7110, 8616]",7
952,Language[1747]->Afro-Asiatic[1977]->Cushitic[3239]->Agaw[4440]->Northern-Eastern-Western Agaw[5705]->Qimant[7111],"[1747, 1977, 3239, 4440, 5705, 7111]",6
952,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Ethiosemitic[5697]->Geez[7102],"[1747, 1977, 3237, 4434, 5697, 7102]",6
952,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Ethiosemitic[5697]->South Ethiopic[7101],"[1747, 1977, 3237, 4434, 5697, 7101]",6
952,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Ethiosemitic[5697]->Tigrinya[7099],"[1747, 1977, 3237, 4434, 5697, 7099]",6
952,Language[1747]->Afro-Asiatic[1977]->Semitic[3237],"[1747, 1977, 3237]",3
952,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Ethiosemitic[5697]->South Ethiopic[7101]->Transversal South Ethiopic[31201],"[1747, 1977, 3237, 4434, 5697, 7101, 31201]",7
952,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Central Semitic[5695]->Northwest Semitic[7096]->Canaanite[8597]->Hebrewic[9968]->Modern Hebrew[11122],"[1747, 1977, 3237, 4434, 5695, 7096, 8597, 9968, 11122]",9
952,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Ethiosemitic[5697]->South Ethiopic[7101]->Amharic-Argobba[8605]->Amharic[9976],"[1747, 1977, 3237, 4434, 5697, 7101, 8605, 9976]",8
952,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Ethiosemitic[5697]->South Ethiopic[7101]->Amharic-Argobba[8605],"[1747, 1977, 3237, 4434, 5697, 7101, 8605]",7
952,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Central Semitic[5695]->Northwest Semitic[7096]->Canaanite[8597],"[1747, 1977, 3237, 4434, 5695, 7096, 8597]",7
952,Language[1747]->Afro-Asiatic[1977]->Cushitic[3239]->Agaw[4440],"[1747, 1977, 3239, 4440]",4
952,Language[1747]->Afro-Asiatic[1977]->Cushitic[3239],"[1747, 1977, 3239]",3
953,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Indo-Aryan Eastern zone[9719]->Oriya-Gauda-Kamrupa[10949]->Gauda-Kamrupa[11932],"[1747, 1904, 2479, 4034, 5357, 6751, 8297, 9719, 10949, 11932]",10
953,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Indo-Aryan Northwestern zone[9715]->Sindhi-Lahnda[10938]->Greater Panjabic[11897]->Western Panjabi[12775],"[1747, 1904, 2479, 4034, 5357, 6751, 8297, 9715, 10938, 11897, 12775]",11
953,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Midlands Indo-Aryan[9718]->Shaurasenic[10945]->Indo-Aryan Central zone[11905]->Western Hindi[12783],"[1747, 1904, 2479, 4034, 5357, 6751, 8297, 9718, 10945, 11905, 12783]",11
953,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Indo-Aryan Northern zone[29408],"[1747, 1904, 2479, 4034, 5357, 29408]",6
953,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Indo-Aryan Northern zone[29408]->Eastern Pahari[30764]->Nepali[32545],"[1747, 1904, 2479, 4034, 5357, 29408, 30764, 32545]",8
953,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357],"[1747, 1904, 2479, 4034, 5357]",5
953,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Indo-Aryan Northwestern zone[9715]->Sindhi-Lahnda[10938],"[1747, 1904, 2479, 4034, 5357, 6751, 8297, 9715, 10938]",9
953,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Midlands Indo-Aryan[9718]->Indo-Aryan Northern zone[10943],"[1747, 1904, 2479, 4034, 5357, 6751, 8297, 9718, 10943]",9
953,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Midlands Indo-Aryan[9718]->Shaurasenic[10945],"[1747, 1904, 2479, 4034, 5357, 6751, 8297, 9718, 10945]",9
953,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Midlands Indo-Aryan[9718]->Shaurasenic[10945]->Indo-Aryan Central zone[11905],"[1747, 1904, 2479, 4034, 5357, 6751, 8297, 9718, 10945, 11905]",10
953,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Indo-Aryan Northwestern zone[29406]->Sindhi-Lahnda[30754]->Eastern Panjabic[32524]->Eastern Panjabi[34108],"[1747, 1904, 2479, 4034, 5357, 29406, 30754, 32524, 34108]",9
953,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Indo-Aryan Central zone[29409]->Subcontinental Central Indo-Aryan[30767]->Western Hindi[32554]->Hindustani[34192],"[1747, 1904, 2479, 4034, 5357, 29409, 30767, 32554, 34192]",9
953,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297],"[1747, 1904, 2479, 4034, 5357, 6751, 8297]",7
953,Language[1747]->Indo-European[1904]->Classical Indo-European[2479],"[1747, 1904, 2479]",3
953,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Indo-Aryan Eastern zone[9719],"[1747, 1904, 2479, 4034, 5357, 6751, 8297, 9719]",8
953,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Indo-Aryan Northwestern zone[9715]->Sindhi-Lahnda[10938]->Greater Panjabic[11897]->Eastern Panjabic[12772],"[1747, 1904, 2479, 4034, 5357, 6751, 8297, 9715, 10938, 11897, 12772]",11
953,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Indo-Aryan Northwestern zone[9715]->Sindhi-Lahnda[10938]->Greater Panjabic[11897]->Eastern Panjabic[12772]->Eastern Panjabi[13468],"[1747, 1904, 2479, 4034, 5357, 6751, 8297, 9715, 10938, 11897, 12772, 13468]",12
953,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Midlands Indo-Aryan[9718]->Shaurasenic[10945]->Indo-Aryan Central zone[11905]->Western Hindi[12783]->Hindustani[13478],"[1747, 1904, 2479, 4034, 5357, 6751, 8297, 9718, 10945, 11905, 12783, 13478]",12
953,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Midlands Indo-Aryan[9718]->Shaurasenic[10945]->Indo-Aryan Central zone[11905]->Western Hindi[12783]->Hindustani[13478]->Urdu[13970],"[1747, 1904, 2479, 4034, 5357, 6751, 8297, 9718, 10945, 11905, 12783, 13478, 13970]",13
953,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Indo-Aryan Northwestern zone[29406]->Sindhi-Lahnda[30754],"[1747, 1904, 2479, 4034, 5357, 29406, 30754]",7
953,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Indo-Aryan Northern zone[29408]->Eastern Pahari[30764],"[1747, 1904, 2479, 4034, 5357, 29408, 30764]",7
953,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Indo-Aryan Northern zone[29408]->Central Pahari[30766]->Garhwali[32552],"[1747, 1904, 2479, 4034, 5357, 29408, 30766, 32552]",8
953,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Indo-Aryan Central zone[29409]->Subcontinental Central Indo-Aryan[30767]->Western Hindi[32554],"[1747, 1904, 2479, 4034, 5357, 29409, 30767, 32554]",8
953,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Midlands Indo-Aryan[9718]->Indo-Aryan Northern zone[10943]->Central Pahari[11901],"[1747, 1904, 2479, 4034, 5357, 6751, 8297, 9718, 10943, 11901]",10
953,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Indo-Aryan Eastern zone[9719]->Oriya-Gauda-Kamrupa[10949]->Gauda-Kamrupa[11932]->Gauda-Banga[12812],"[1747, 1904, 2479, 4034, 5357, 6751, 8297, 9719, 10949, 11932, 12812]",11
953,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Indo-Aryan Eastern zone[9719]->Oriya-Gauda-Kamrupa[10949]->Gauda-Kamrupa[11932]->Gauda-Banga[12812]->Bengali[13516],"[1747, 1904, 2479, 4034, 5357, 6751, 8297, 9719, 10949, 11932, 12812, 13516]",12
953,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Indo-Aryan Northwestern zone[29406],"[1747, 1904, 2479, 4034, 5357, 29406]",6
953,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Indo-Aryan Northern zone[29408]->Central Pahari[30766],"[1747, 1904, 2479, 4034, 5357, 29408, 30766]",7
953,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Indo-Aryan Eastern zone[9719]->Oriya-Gauda-Kamrupa[10949],"[1747, 1904, 2479, 4034, 5357, 6751, 8297, 9719, 10949]",9
953,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Midlands Indo-Aryan[9718],"[1747, 1904, 2479, 4034, 5357, 6751, 8297, 9718]",8
